"sample_name","x","y","rmax","subclass","broad_class"
1886,14182.6799517609,11946.128649869,0.0826592410905154,"L4","Ex"
1887,14497.0366524925,15319.3022748844,0.0682188314655695,"L2/3 IT","Ex"
1888,12410.7008306832,10330.5446281337,0.0800565708669013,"Sst","Inh"
1889,10144.9371941425,882.032557210355,0.0554240653451971,"Pvalb","Inh"
1891,16313.5053781076,6999.99725251299,0.0958556993836434,"L4","Ex"
1893,16360.895653931,7513.26448753364,0.0423266649311974,"L4","Ex"
1894,6051.29044100116,16150.9793092013,0.0546376202518768,"Pvalb","Inh"
1896,7393.32732590952,14203.9293342345,0.100110952303084,"L5 IT","Ex"
1897,14552.1474763351,2626.55950997937,0.117493365152123,"L5 IT","Ex"
1899,9780.81339522729,12929.9601083985,0.117742300412609,"L5 PT","Ex"
1901,9521.69927372747,6500.15387110196,0.100249982310188,"L6 PT","Ex"
1906,8446.74069303316,8271.68198606406,0.100165419785321,"L6 PT","Ex"
1912,9333.64854077256,6652.23137649921,0.0825657363396709,"L6 PT","Ex"
1914,9618.62725026947,10539.749335588,0.141772281928012,"L6 IT","Ex"
1915,15613.0400737779,5907.06107333821,0.0306797608364431,"L2/3 IT","Ex"
1916,11129.9590515667,7423.34687536308,0.0534129938028251,"L6 IT","Ex"
1917,5932.8649422327,5428.38162203873,0.0624745041535904,"L6b","Ex"
1919,13646.471958385,12370.9344745987,0.0474426227603914,"L2/3 IT","Ex"
1920,16519.1264734914,10875.3671437774,0.0564209917173357,"L2/3 IT","Ex"
1921,7743.8125673614,15415.5927404825,0.0459197351443503,"L5 PT","Ex"
1922,7443.80977108974,12837.5669661347,0.0769379038403573,"L6 IT","Ex"
1923,13884.8053249649,10694.6844719759,0.0653077751934788,"L4","Ex"
1924,12772.8558753895,4428.96706801875,0.0357740057371506,"L6 PT","Ex"
1925,6506.12185421074,11443.7363374049,0.042290079038785,"L6 PT","Ex"
1926,12659.3636184253,14169.7295305205,0.0510029400018614,"L2/3 IT","Ex"
1927,11949.2968331633,14439.1821137256,0.183953267613983,"Vip","Inh"
1928,16319.0578216332,7643.59896657858,0.055949772631192,"L2/3 IT","Ex"
1931,16873.4091865325,8067.6734469877,0.0607173966575973,"L2/3 IT","Ex"
1932,9914.99862572337,7839.17528691168,0.0676817960898272,"L6 PT","Ex"
1935,12509.4604165187,12527.0375495192,0.232586627078896,"L4","Ex"
1937,11080.9608870993,8720.96758808438,0.139913354123412,"L5 IT","Ex"
1938,921.67617806246,14161.7514552852,0.0431883540722909,"L5 PT","Ex"
1940,5925.23243114184,13529.409688844,0.0602292483063169,"L6 PT","Ex"
1941,6081.32973680348,5318.4344668344,0.0490937138930528,"L6b","Ex"
1943,8436.12242549813,14466.6017529779,0.187725878981357,"L5 PT","Ex"
1944,8144.83337405095,13791.406481119,0.0897549617240032,"L5 IT","Ex"
1945,2006.75832076349,14945.3928395432,0.0538271716705378,"L6 PT","Ex"
1946,6693.00966886428,13813.9129978461,0.146979278433946,"L6 PT","Ex"
1948,9695.26605867204,12474.9273503535,0.0522547540719495,"L6b","Ex"
1951,11201.0207654845,9939.41999060066,0.0896802826609676,"L5 PT","Ex"
1952,11476.6952246892,2236.30073553055,0.0458344095608637,"L6 IT","Ex"
1954,11116.3155236892,17015.7275909759,0.0570577076873686,"L4","Ex"
1956,7722.5387129424,15924.8274195146,0.241714340676669,"L5 PT","Ex"
1957,4770.07826538883,14422.7263976817,0.106929604982016,"Meis2","Inh"
1959,5755.43163832508,14817.1753215472,0.070402664999867,"Pvalb","Inh"
1960,4102.86002459592,17045.7394919017,0.095402039657673,"L6 PT","Ex"
1963,10954.8745441373,4995.28673011462,0.167228093973572,"L6 PT","Ex"
1964,4739.86782284936,13235.3311378665,0.0921242554442884,"L6b","Ex"
1965,14277.2872387223,10155.5551198013,0.067454332728757,"L2/3 IT","Ex"
1966,14201.0346850268,15176.7664537148,0.136195016593359,"Sst","Inh"
1968,13609.41734428,15206.0724279679,0.0839521331683243,"L2/3 IT","Ex"
1969,8241.35898721623,2984.34548643141,0.0948728982176729,"L5 PT","Ex"
1970,8246.8055785215,17206.0852491267,0.0858806197983338,"L4","Ex"
1972,11007.5721086735,17213.2558058457,0.0597562995189869,"L2/3 IT","Ex"
1973,11989.9407115146,14352.745944684,0.0513268320788119,"L2/3 IT","Ex"
1974,9196.16122053269,7773.00813894059,0.0716237316000751,"L6 PT","Ex"
1977,14514.9409272388,6748.58249836764,0.0328569361202207,"Pvalb","Inh"
1978,9520.24665464646,8242.97344211437,0.0664733534166166,"L6 PT","Ex"
1979,7568.62435338998,16224.1682084695,0.0611918111835912,"Sst","Inh"
1981,14578.9697507699,12157.7513326485,0.047546818268123,"L2/3 IT","Ex"
1982,17116.2033157942,9782.57694927547,0.0812624490134937,"L2/3 IT","Ex"
1983,8071.22755460772,4005.59199249573,0.131637457593735,"L5 NP","Ex"
1984,4644.42753246506,17397.897680518,0.126305248679208,"L6 IT","Ex"
1987,6259.52844251068,17544.864954311,0.0791135494882932,"L5 PT","Ex"
1988,6166.01875133221,18641.9563299681,0.0419694237027261,"Oligo","Glia"
1989,12163.6113301113,15366.8050786405,0.062693755260441,"L2/3 IT","Ex"
1990,12232.1471685748,13679.4659236749,0.0621255013191236,"L2/3 IT","Ex"
1991,11220.7427772872,6496.90403170044,0.0782672830382809,"L6 PT","Ex"
1994,7807.26273493508,11028.7838669326,0.0621337480199607,"L6 PT","Ex"
1997,15016.2114053021,8260.26152593214,0.0428271989065726,"L4","Ex"
1998,12572.1135309765,3921.88214359588,0.0741122482843885,"L6 IT","Ex"
1999,12255.1090804216,6968.4389056508,0.0560954846959653,"Sst","Inh"
2000,13101.7349799192,7291.98301136178,0.0569122527301874,"Sst","Inh"
2001,14907.1814742228,4451.44580351935,0.0307496368766382,"L5 PT","Ex"
2002,481.365019998817,13916.9278077186,0.0478727213483501,"L5 IT","Ex"
2003,15834.7441389378,10938.5027892364,0.048079963927164,"L2/3 IT","Ex"
2004,7576.73695146227,18137.0400309002,0.0445463310896906,"L4","Ex"
2005,11844.4535828642,9965.72294345668,0.101396931202361,"L5 PT","Ex"
2006,15628.1616609306,11635.4090570252,0.0748311548212946,"L2/3 IT","Ex"
2007,10075.5192935494,18162.675257273,0.0652306693776308,"L2/3 IT","Ex"
2009,5735.22409873223,16476.4113658967,0.0758445148338459,"Pvalb","Inh"
2010,2043.38936382074,13399.1187618141,0.0387428780556815,"L6 PT","Ex"
2013,13438.3075282928,2878.73215353596,0.049910549286386,"L6 PT","Ex"
2018,15337.592327323,10532.6144687188,0.0911843126345291,"L2/3 IT","Ex"
2020,5232.14433997465,13935.2710607948,0.0926152714087006,"L6 IT","Ex"
2021,15621.1356981363,4794.56084519374,0.0432238550325585,"L5 IT","Ex"
2022,12671.9767032628,8865.41772043519,0.126872476836005,"L5 PT","Ex"
2023,6556.95940128463,15006.615797625,0.0301805255281626,"L4","Ex"
2024,6549.54365648682,16118.1155778477,0.0932173713370465,"Vip","Inh"
2026,17593.1729097381,7506.60893500554,0.0730979115378332,"L2/3 IT","Ex"
2028,5848.58458011367,12601.7028035322,0.32966227045925,"Oligo","Glia"
2029,6205.59536238132,18410.5951928685,0.185777595974609,"L5 NP","Ex"
2033,16470.5340783933,4119.18539034617,0.055322591565438,"L4","Ex"
2034,13438.3734057516,12309.4722931831,0.0889551185806008,"L4","Ex"
2035,8234.56125513856,3330.60952100067,0.10502205214831,"L5 NP","Ex"
2036,5782.16931150791,17180.5648728518,0.0826353622491216,"Pvalb","Inh"
2037,7367.73587214735,5316.61283345473,0.0929503075708202,"L5 IT","Ex"
2038,6883.49887778409,13828.7313416357,0.0563204247995913,"L6 IT","Ex"
2039,9262.65237447233,9911.52493641582,0.0738453878530147,"Pvalb","Inh"
2040,5901.27129881913,4464.56080714896,0.0527057405256577,"Sst","Inh"
2041,16880.9903999572,4499.59858476229,0.0340313202496164,"L6 PT","Ex"
2042,11364.000057795,5675.67619130617,0.0544392372205374,"L6 IT","Ex"
2043,9260.12756388979,10512.4634638081,0.0656688649004067,"L2/3 IT","Ex"
2045,6142.58589634881,13633.7628762802,0.0652794195500437,"Sst","Inh"
2046,11695.7928723738,14069.2818459606,0.0352041080261061,"L2/3 IT","Ex"
